product_id,seller_id,title,current_price,was_price,location,image_url,image_path,product_url,tags,description,details_json,state,desirability,photo_appeal,issues,desc_match,new_price,sell_price,offer_price,full_caption
8008465219644,6824006549564,,"₪1,700",,קרית מלאכי,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010671_20250511175231_large.jpg?v=1746975378,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010671_20250511175231_large.jpg?v=1746975378,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4555,,"קורקינט קורטז 48 במצב מצויין
ניתן לחפש בגוגל את המוצר ליראות מפרט טכני","{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""קרית מלאכי"", ""קטגוריה"": ""קורקינטים חשמליים""}",8,7,7,"minor scratches, some dust, general wear",9,3200,1400,900,"8  
7  
7  
minor scratches, some dust, general wear  
9  
3200  
1400  
900"
8009059401788,7470636924988,,"₪1,100",,זכריה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010024_20250511215903_large.jpg?v=1746990512,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010024_20250511215903_large.jpg?v=1746990512,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4575,,"קורקינט חשמלי FALCON , A10 , 25 קמ""ש, מנוע 250W , הנעה קדמית, 36 וולט. חדש בשימוש שבועיים.כולל מתקן לסלולר.","{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""Falcon"", ""עוצמת סוללה"": ""36v"", ""מתקפל"": ""כן"", ""ייעוד המוצר"": ""רגיל"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""זכריה"", ""קטגוריה"": ""קורקינטים חשמליים""}",,,,,,,,,"






"
7997483122748,7424491847740,,"₪1,700",,אשדוד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010589_20250507170459_large.jpg?v=1746627315,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010589_20250507170459_large.jpg?v=1746627315,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-g4058c9d4,,"פרטים טכניים בגלריית התמונות הכל מקורי אפשר לראות שהגלגלים במצב מעולה בלי שחיקה  ( לא הוחלפו בכלל) בקיצור אחלה קורקינט קל מהיר 35-40 , פתיחה תעוצתית ,  מחיר מעולה למצב של הכלי","{""מצב המוצר"": ""כמו חדש"", ""עוצמת סוללה"": ""48v"", ""מתקפל"": ""כן"", ""יצרן"": ""SCOTT - סקוט"", ""ייעוד המוצר"": ""רגיל"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""אשדוד"", ""קטגוריה"": ""קורקינטים חשמליים""}",7,8,6,"dusty, worn deck, possible scratches on the frame, dirty wheels",7,3200,1600,1100,"7  
8  
6  
dusty, worn deck, possible scratches on the frame, dirty wheels  
7  
3200  
1600  
1100"
8000419627068,7454614978620,,"₪2,000",,סח'נין,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010036_20250501111311_large.jpg?v=1746087440,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010036_20250501111311_large.jpg?v=1746087440,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמלי-gf87d1d43,,,"{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""Stark - סטארק"", ""ישוב"": ""סח'נין"", ""קטגוריה"": ""אופניים חשמליים""}",5,7,4,"worn saddle, missing pedal, dirty frame, scuffed paint, possible back tire wear",1,4500,1400,900,"5  
7  
4  
worn saddle, missing pedal, dirty frame, scuffed paint, possible back tire wear  
1  
4500  
1400  
900"
7957194735676,7369328099388,,"₪2,000","₪2,500",צופית,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010895_20250411081909_large.jpg?v=1744348816,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010895_20250411081909_large.jpg?v=1744348816,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-26-מגנום,,צריך לתקן את הכסא.ואולי להחליף סוללה,"{""מצב המוצר"": ""דרוש תיקון/שיפוץ"", ""עוצמת סוללה"": ""36v-50v"", ""סוג אופניים"": ""אופני עיר"", ""יצרן"": ""Magnum - מגנום"", ""ישוב"": ""צופית"", ""קטגוריה"": ""אופניים חשמליים""}",5,5,6,"worn grips, torn saddle, visible rust, dirty frame",7,4000,1300,950,"5  
5  
6  
worn grips, torn saddle, visible rust, dirty frame  
7  
4000  
1300  
950"
7964799041596,6669085540412,,"₪1,700","₪1,800",פרדס חנה כרכור,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010962_20250508090157_large.jpg?v=1746684129,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010962_20250508090157_large.jpg?v=1746684129,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-eco-x1,,"קורקינט חשמלי ECO X1, קל משקל ונוח, מושלם לרכיבה יום יומית. כולל קסדה מעוצבת, תיק קדמי, מטען ואחריות עד דצמבר 2025. 13.4 ק""ג, מנוע 250W, סוללת ליתיום 36V 7.8Ah 280Wh, מעצור דיסק אחורי ומעצור חשמלי קדמי, בולם זעזועים אחורי, צמיגים ללא אוויר 8.5x2.0 אינץ, פנס קדמי, צופר, פנס אחורי עם אור ברקס, פנסי לד לנראות מושלמת. היה בשימוש רק חודשיים. תשלום במזומן בלבד.","{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""ecomotion"", ""עוצמת סוללה"": ""36v"", ""מתקפל"": ""כן"", ""ייעוד המוצר"": ""רגיל"", ""מיועד עבור"": ""מבוגרים"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""פרדס חנה כרכור"", ""קטגוריה"": ""קורקינטים חשמליים""}",8,7,6,"no visible issues, mild dust, accessories not shown",7,2400,1500,1000,"8  
7  
6  
no visible issues, mild dust, accessories not shown  
7  
2400  
1500  
1000"
7381268758588,6648131616828,,"₪1,200","₪1,350",חנתון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010738_20250508045025_large.jpg?v=1746669114,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010738_20250508045025_large.jpg?v=1746669114,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-סינגל-ספיד-חדשות,,"אופני סינגלספיד מקצועיות חדשות .קלות ביותר . אלומיניום מלא. צמיגי כביש 700 של kenda  . מלא תוספות . מידה מדיום לארג. חדשות לא בשימוש כלל כל הקודם זוכה באופניים איכותיות. סינגלספיד, יצרן: Other.","{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני עיר"", ""מיועד עבור"": ""יוניסקס"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""28''"", ""ישוב"": ""חנתון"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",8,6,6,"no visible issues, poor photo lighting, missing front reflector",8,2000,1300,800,"8  
6  
6  
no visible issues, poor photo lighting, missing front reflector  
8  
2000  
1300  
800"
7842606743612,6808010883132,,"₪1,200",,יהוד מונוסון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010171_20241106173932_large.jpg?v=1743500900,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010171_20241106173932_large.jpg?v=1743500900,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמלי-123,,אופניים חשמליות מתקפלות מגיע מצב טוב נוסע טוב לבוא ולקחת  וכול הפרטים בהמשך מגיע עם סוללה 36,"{""מצב המוצר"": ""משומש"", ""יצרן"": ""גריין ביק"", ""מתקפל"": ""כן"", ""ישוב"": ""יהוד מונוסון"", ""קטגוריה"": ""אופניים חשמליים""}",6,6,6,"scratches on frame, missing rear fender, rust on the chain",9,3200,1600,900,"6  
6  
6  
scratches on frame, missing rear fender, rust on the chain  
9  
3200  
1600  
900"
8008574369852,6647693639740,,"₪1,600",,רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010441_20250511101242_large.jpg?v=1746947814,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010441_20250511101242_large.jpg?v=1746947814,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-זנב-קשיח-69,,Marin Eldrigegrade 29 מערכת Shimano  מעצורים הידראולים בולם זעזועים של RockShox,"{""מצב המוצר"": ""משומש"", ""ישוב"": ""רמת גן"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",,,,,,,,,"






"
7991363108924,6911741493308,,"₪1,900",,רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010594_20250422111017_large.jpg?v=1745327579,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010594_20250422111017_large.jpg?v=1745327579,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-ערים-שיכוך-מלא,,"מערכת Shimano XT 27 הילוכים
בולם קדמי FOX בולם אחורי RocShox
גלגלים 26","{""מצב המוצר"": ""משומש"", ""יצרן"": ""Santa Cruz"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מיועד עבור"": ""יוניסקס"", ""קוטר גלגל"": ""26''"", ""ישוב"": ""רמת גן"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",6,7,8,"minor scratches, worn pedals, dust on frame",10,7000,2200,1300,"6  
7  
8  
minor scratches, worn pedals, dust on frame  
10  
7000  
2200  
1300"
7541794046012,6669345554492,,"₪1,600","₪1,700",נשר,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010944_20250417124821_large.jpg?v=1744883322,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010944_20250417124821_large.jpg?v=1744883322,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-מתקפלים-36v-1,,"לרציניים בלבד! אופניים לבנים מתקפלים, שמורים מאוד, 
סוללה מקורית 36V 10A נשלפת וננעלת עי מפתח הפעלה
+מד סוללה
שלדה במשקל קל 
יימכרו עם: 1. פנס לד עוצמתי 2. גלגלים איכותיים 3. צופר חשמלי עוצמתי 4. סבל אחורי","{""מצב המוצר"": ""משומש"", ""יצרן"": ""BIRAM"", ""ישוב"": ""נשר"", ""קטגוריה"": ""אופניים חשמליים""}",8,7,8,"minor scratches, some dirt, saddle slightly worn",9,3500,1300,900,"8  
7  
8  
minor scratches, some dirt, saddle slightly worn  
9  
3500  
1300  
900"
7970692104252,6666229547068,,"₪1,500","₪1,700",כפר יונה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010803_20250509005348_large.jpg?v=1746741256,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010803_20250509005348_large.jpg?v=1746741256,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-2143,,מצב חדש .במחיר מצחיק נדרש החלפת גלגל אחורי מוריד מהמחיר לתיקון ..פרטים על המנוע והסוללה שכתובים לא מה שזה מוכן לצלם פשוט לא מבין ביזה .  גמיש,"{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""Shuriken"", ""סוג אופניים"": ""אופני עיר"", ""עוצמת מנוע"": ""2501w-3000w"", ""מתקפל"": ""כן"", ""ישוב"": ""כפר יונה"", ""קטגוריה"": ""אופניים חשמליים""}",6,6,7,"rear wheel missing, minor scratches, some dust",8,3500,1600,900,"6  
6  
7  
rear wheel missing, minor scratches, some dust  
8  
3500  
1600  
900"
7954638700604,7347946553404,,"₪1,100",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010556_20250312161250_large.jpg?v=1741788795,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010556_20250312161250_large.jpg?v=1741788795,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g614086fd,,אופני REID HARRIER 2.0 משודרגים ל 6 הילוכים. מצב מעולה לאחר שימון וגרוז כל המיסבים. שכבת לכה לריענון הצבע.,"{""מצב המוצר"": ""משומש"", ""יצרן"": ""רייד הרייאר 2"", ""סוג אופניים"": ""אופני עיר"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""יוניסקס"", ""מערכת מתלים"": ""זנב קשיח"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""28''"", ""ישוב"": ""תל אביב יפו"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",7,6,6,"minor scratches, seat post possibly not original, paint touch-ups visible",8,2000,1200,700,"7  
6  
6  
minor scratches, seat post possibly not original, paint touch-ups visible  
8  
2000  
1200  
700"
7380495728700,6647919902780,,"₪1,400",,ראשון לציון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_01160_20220713155445_04f60124-aa74-4b99-a5b8-42e2f4403487_large.jpg?v=1717921636,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_01160_20220713155445_04f60124-aa74-4b99-a5b8-42e2f4403487_large.jpg?v=1717921636,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/4-אופני-ילדים-משומשים-במצב-טוב,,"למכירה 4 אופניים לילדים משומשים במצב טוב יש אופניים לכל סוג של גיל הכל עובד צריך רק שמן לשרשרת ומילוי אוויר בגלגלים יש גם אופני בנות אופניים חזקות עם גלגלים עבים ויש אופניים עם גלגלי עזר דורש על 2 האופניים הקטנים 200 שקלים על אופני הבנות דורש 250ועל אופני ההרים דורש 400 מעט גמיש!!!!!. אופני - ילדים, יצרן: Other.","{""מצב המוצר"": ""משומש"", ""ישוב"": ""ראשון לציון"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",6,6,4,"dirty frame, possible rust on handlebar area, worn tires, missing chain guard, possible paint scratches",8,900,450,320,"6  
6  
4  
dirty frame, possible rust on handlebar area, worn tires, missing chain guard, possible paint scratches  
8  
900  
450  
320"
7786713743420,6668765954108,,"₪1,499",,קרית אתא,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05133_20240310115657_large.jpg?v=1747026233,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05133_20240310115657_large.jpg?v=1747026233,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קאן-אם-ריינגייד-2024-24v-3,,"טרקטורון ילדים קאן -אם רניגייד 24V 2025 4X4
מפרט טכני: 4 מנועים 24V (כל אחד מהם) חזקים במיוחד ומהירים במיוחד!! 
גלגלי גומי מלאים 
אורות קדימה ואחורה
היחיד שמגיע כולל רדיו+MP3+USB+SD
,בולמי זעזועים,
2מהירויות,ורוורס
לגילאי 2-10 שנים
שנה אחריות !!!. אופני - ילדים.","{""מצב המוצר"": ""חדש באריזה"", ""ישוב"": ""קרית אתא"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",9,8,9,no visible issues,10,2500,1600,1000,"9  
8  
9  
no visible issues  
10  
2500  
1600  
1000"
7997505437756,7111822770236,,"₪1,100",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010512_20250429164051_large.jpg?v=1745934195,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010512_20250429164051_large.jpg?v=1745934195,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-עיר-סינגל-ספיד-4,,"אופני עיר סינגל ספיד במצב מושלם!
אופניים שמורות מאוד , נסעתי עליהן נסיעות קצרות  בלבד. טופלו כמו שצריך. מידת שילדה 53 (תתאים לגובה 168-175). מושב רחב ונוח מאוד שלא עושה כואב איפה שלא אמור לכאוב. 
מגיע עם מראות צד, אורות קדמיים ואחרויים ופעמון (כולם ניתנים להסרה לפי העדפה). 
איסוף צפון תל אביב","{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני עיר"", ""מיועד עבור"": ""יוניסקס"", ""ישוב"": ""תל אביב יפו"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",,,,,,,,,"






"
7913193930812,6888160329788,,"₪1,190","₪1,390",קרית ביאליק,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010667_20250512075443_large.jpg?v=1747025756,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010667_20250512075443_large.jpg?v=1747025756,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורינט-2,,בבקשה לא לסמס ! נקנה ב3500שח קורקינט אמין וחזק! בבקשה לא בשבת !,"{""מצב המוצר"": ""כמו חדש"", ""עוצמת סוללה"": ""24v"", ""מתקפל"": ""כן"", ""יצרן"": ""SCOTT - סקוט"", ""ייעוד המוצר"": ""רגיל"", ""מיועד עבור"": ""מבוגרים"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""קרית ביאליק"", ""קטגוריה"": ""קורקינטים חשמליים""}",4,6,4,"scratched, dirty, delivery box worn, handlebars possibly bent, paint chipped, signs of heavy use",9,3500,1300,800,"4  
6  
4  
scratched, dirty, delivery box worn, handlebars possibly bent, paint chipped, signs of heavy use  
9  
3500  
1300  
800"
8001344569404,6907978252348,,"₪1,499","₪1,649",חולון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010256_20250510120146_large.jpg?v=1746867730,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010256_20250510120146_large.jpg?v=1746867730,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-שיאומי-248,,"למכירה קורקינט שיאומי 4. דגם האחרון כמצב חדש נקנה בנובמבר 2024 עדיין במסגרת אחריות של שיאומי המילטון עשה רק 350 קילומטר מצב חדש לגמרי לרציניים בלבד!
הספק מנוע: 600W
מהירות מרבית: 25 קמ""ש
טווח נסיעה: עד 35 ק""מ
משקל הקורקינט: 17.3 ק""ג
סוג סוללה: ליתיום 7650mAh
מערכת בלימה: בלם תוף קדמי + בלם E-ABS אחורי
קוטר גלגלים: 10 אינץ'
מצבי רכיבה: רגיל, חסכוני, ספורט
חיבור לאפליקציה: Mi Home","{""מצב המוצר"": ""כמו חדש"", ""עוצמת סוללה"": ""0"", ""מתקפל"": ""כן"", ""יצרן"": ""Xiaomi - שיאומי"", ""ייעוד המוצר"": ""רגיל"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""חולון"", ""קטגוריה"": ""קורקינטים חשמליים""}",9,8,9,no visible issues,10,"2,200","1,250",950,"9  
8  
9  
no visible issues  
10  
2,200  
1,250  
950"
7873601142844,6847157010492,,"₪1,000","₪1,700",שדה נחום,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010815_20250509130124_large.jpg?v=1746784925,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010815_20250509130124_large.jpg?v=1746784925,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-stark-z200-1,,"אופניים חשמליים של חברת סטארק נקנו בינואר 24. עברו טיפול גדול והוחלפו: גלגל שיניים, שרשרת, שני דיסקי בילום, ארבע רפידות ברקס (קדמיות ואחוריות), שימונים וגירוזים. הואפניים עשו 1060 קילומטר. לא גמיש במחיר.","{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""Stark"", ""מתקפל"": ""כן"", ""ישוב"": ""שדה נחום"", ""קטגוריה"": ""אופניים חשמליים""}",7,8,6,"light rust on chain, dirty, rear rack bent, general wear",9,3500,1700,850,"7  
8  
6  
light rust on chain, dirty, rear rack bent, general wear  
9  
3500  
1700  
850"
7997511237692,6689410908220,,"₪1,400",,ציפורי,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010095_20250430121500_large.jpg?v=1746004512,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010095_20250430121500_large.jpg?v=1746004512,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-g1493af8d,,"אופני ספשייליזד ריפ רוק מידה 24, זנב קשיח, צמיג מקסיס אחורי חדש לגמרי, צמיגים עם ג'יפה, אופניים שמורות ומטופלות. אופני קצה לילדים. הכל עובד ותקין- לעלות ולרכב.","{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מתקפל"": ""לא"", ""יצרן"": ""Specialized - ספשלייזד"", ""מיועד עבור"": ""ילדים"", ""מערכת מתלים"": ""זנב קשיח"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""24''"", ""ישוב"": ""ציפורי"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",8,8,8,"minor scratches on frame, worn pedals, rear tire new but front looks used",9,3500,1700,1100,"8  
8  
8  
minor scratches on frame, worn pedals, rear tire new but front looks used  
9  
3500  
1700  
1100"
7997511237692,6689410908220,,"₪1,400",,ציפורי,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010095_20250430121500_large.jpg?v=1746004512,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010095_20250430121500_large.jpg?v=1746004512,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-g1493af8d,,"אופני ספשייליזד ריפ רוק מידה 24, זנב קשיח, צמיג מקסיס אחורי חדש לגמרי, צמיגים עם ג'יפה, אופניים שמורות ומטופלות. אופני קצה לילדים. הכל עובד ותקין- לעלות ולרכב.","{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מתקפל"": ""לא"", ""יצרן"": ""Specialized - ספשלייזד"", ""מיועד עבור"": ""ילדים"", ""מערכת מתלים"": ""זנב קשיח"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""24''"", ""ישוב"": ""ציפורי"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",8,8,8,"minor scratches, slightly worn grips, dust on frame",9,3500,1800,1000,"8  
8  
8  
minor scratches, slightly worn grips, dust on frame  
9  
3500  
1800  
1000"
7606658760764,6668765954108,,"₪1,499",,רהט,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_09811_20240918162016_513fda94-dc1f-497d-923d-541c08925bcb_large.jpg?v=1747025334,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_09811_20240918162016_513fda94-dc1f-497d-923d-541c08925bcb_large.jpg?v=1747025334,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קארטינג-ספורט-מרוץ-איטלקי,,"טרקטורון ילדים קאן -אם רניגייד 24V 2024 
מפרט טכני:4 מנועים 24V (כל אחד מהם) חזקים במיוחד ומהירים במיוחד!! 
גלגלי גומי מלאים 
אורות קדימה ואחורה
היחיד שמגיע כולל רדיו+MP3+USB+SD
בולמי זעזועים,
הילוך רוורס
לגילאי 2-10 שנים
שנה אחריות !!!. אופני - ילדים.","{""מצב המוצר"": ""חדש באריזה"", ""ישוב"": ""רהט"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",,,,,,,,,"






"
7606442065980,6669670940732,,"₪1,000",,באר שבע,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_07447_20220504103244_09fd2f6c-f33b-43c2-b7bf-60ac2c544358_large.jpg?v=1717904922,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_07447_20220504103244_09fd2f6c-f33b-43c2-b7bf-60ac2c544358_large.jpg?v=1717904922,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופנים-וינטאגי,,אופנים ןינטאגי שלמות וישנות  אמחיר לזוגב. אופני עיר.,"{""מצב המוצר"": ""משומש"", ""ישוב"": ""באר שבע"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",5,6,7,"front tire missing, scratches on frame, rust on chain, dirty, worn saddle",8,2500,1200,700,"5  
6  
7  
front tire missing, scratches on frame, rust on chain, dirty, worn saddle  
8  
2500  
1200  
700"
7978951245884,6646810411068,,"₪1,400",,עפולה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010695_20250408101209_large.jpg?v=1744096841,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010695_20250408101209_large.jpg?v=1744096841,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-geb2873cf,,"אופניים הרים במצב חדש אולי היו בשימוש פעמיים חברת ranger דגם md-400
ממש במצב חדש 
ניקנו ב 1400 לפני שנתיים מוכר מחיר אחרון 1000 שח בלבד רק לבוא לקחת","{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""ranger"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""יוניסקס"", ""מערכת מתלים"": ""זנב קשיח"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""28''"", ""ישוב"": ""עפולה"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",9,6,8,"none visible, overall clean",10,1400-1500,1000-1100,700,"9  
6  
8  
none visible, overall clean  
10  
1400-1500  
1000-1100  
700"
7977280503868,6926071005244,,"₪1,550",,רמת השרון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010595_20250421161719_large.jpg?v=1745241471,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010595_20250421161719_large.jpg?v=1745241471,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמלים-179,,אופניים מאדם מבוגר.כולל קסדה מנעול וסל.ללא כיסא הרכבה.חובה לראות.מעולם לא קופלו.,"{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""ספארק"", ""עוצמת סוללה"": ""36v-50v"", ""סוג אופניים"": ""אופני הרים"", ""עוצמת מנוע"": ""1501w-2000w"", ""מתקפל"": ""כן"", ""ישוב"": ""רמת השרון"", ""קטגוריה"": ""אופניים חשמליים""}",6,7,7,"scratches on frame, dirt on wheels, worn saddle, handlebars not fully straight",9,3500,1800,1100,"6  
7  
7  
scratches on frame, dirt on wheels, worn saddle, handlebars not fully straight  
9  
3500  
1800  
1100"
7974973112380,7395772334140,,"₪2,000",,אלעד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010152_20250403124732_large.jpg?v=1743673817,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010152_20250403124732_large.jpg?v=1743673817,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4055,,"קורקינט חשמלי דגם EX-POWER מצב מעולה עם כיסא נישלף , אזור אלעד","{""מצב המוצר"": ""כמו חדש"", ""מתקפל"": ""לא"", ""ייעוד המוצר"": ""רגיל"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""אלעד"", ""קטגוריה"": ""קורקינטים חשמליים""}",7,8,7,"dusty, minor scratches on deck, small rust on bolts, generic saddle",9,3400,1700,1100,"7  
8  
7  
dusty, minor scratches on deck, small rust on bolts, generic saddle  
9  
3400  
1700  
1100"
